factor_a_id,factor_a_name,factor_a_handler,factor_a_formula,factor_a_platform_net_excess_pct,factor_a_local_net_excess_pct,factor_b_id,factor_b_name,factor_b_handler,factor_b_formula,factor_b_platform_net_excess_pct,factor_b_local_net_excess_pct,correlation,abs_correlation,high_correlation,days,std,pair_rows,common_stocks_mean,common_stocks_min,common_stocks_max
osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",3.1676159999999998,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,reversal_bm_cfp_rev3,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",1.6346559999999997,,0.6953068770697568,0.6953068770697568,False,1211,0.09154297174939445,5998255,4953.142031379026,4374,5195
huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,value_bm,ratio_bm_ttm,2.098992,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,reversal_bm_ep_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",0.13803199999999993,,0.6949526831647389,0.6949526831647389,False,1211,0.044871050341068815,5909840,4880.132122213047,4367,5177
osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,reversal_bm_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",2.477648000000002,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,0.6943232696771443,0.6943232696771443,False,1211,0.05211258639162475,4268803,3525.023121387283,8,4759
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",2.726032,,t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",14.225216,,0.694253601178545,0.694253601178545,False,1211,0.07714721337412105,5363748,4429.189099917424,3616,5033
osr2-ret40-turn-bias-paper-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-EQ,OSR2-RET40-TURN-BIAS-PAPER-EQ,reversal_turn_paper,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 3",11.643647999999999,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,reversal_bm_cfp_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",2.3675200000000007,,0.6938194550258279,0.6938194550258279,False,1211,0.05558785682351636,5333217,4403.977704376548,3586,5004
osr2-ret40-turn-bias-paper-2026-ytd-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-EQ-2026-YTD,OSR2-RET40-TURN-BIAS-PAPER-EQ-2026-YTD,reversal_turn_paper,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 3",7.699328,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,reversal_bm_cfp_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",2.3675200000000007,,0.6938194550258279,0.6938194550258279,False,1211,0.05558785682351636,5333217,4403.977704376548,3586,5004
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,wma_low_volume40,"WMA((((1/LOW)/LOW)/VOLUME),40)",13.628703999999999,,verify-field-scan-20260910-candidates.report:VERIFY-E260910-04,VERIFY-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),17.75808,,0.6918928005679228,0.6918928005679228,False,1211,0.040695906704367645,5999394,4954.082576383154,4374,5195
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,wma_low_volume40,"WMA((((1/LOW)/LOW)/VOLUME),40)",13.628703999999999,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,,0.6918928005679228,0.6918928005679228,False,1211,0.040695906704367645,5999394,4954.082576383154,4374,5195
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",4.279336,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",1.6427359999999993,,0.6915922297247058,0.6915922297247058,False,1211,0.09344479452394584,4944230,4082.766308835673,3383,4907
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",1.6427359999999993,,0.6912378739061505,0.6912378739061505,False,1211,0.06249905270018776,4944230,4082.766308835673,3383,4907
combo-direct-4factor-size-2026-ytd-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",10.726920000000002,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",1.6427359999999993,,0.6912378739061505,0.6912378739061505,False,1211,0.06249905270018776,4944230,4082.766308835673,3383,4907
combo-direct-4factor-paper-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 4",12.774432000000001,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",2.4111200000000004,,0.6895107069842298,0.6895107069842298,False,1211,0.05642586593757976,5333320,4404.062758051197,3586,5004
nonhuatai-factor-6-20260909.report:NONHT-FSCORELIKE-REV40,NONHT-FSCORELIKE-REV40,fscore_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 2",1.8243760000000009,,oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",1.0300160000000016,,0.688704126259376,0.688704126259376,False,1211,0.03774523933128248,5793366,4783.952105697770,4276,5081
nonhuatai-factor-6-20260909.report:NONHT-FSCORELIKE-REV40,NONHT-FSCORELIKE-REV40,fscore_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 2",1.8243760000000009,,positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",5.030975999999999,,0.688704126259376,0.688704126259376,False,1211,0.03774523933128248,5793366,4783.952105697770,4276,5081
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",1.0300160000000016,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,0.6882838184052927,0.6882838184052927,False,1211,0.06140767220294181,4268803,3525.023121387283,8,4759
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",5.030975999999999,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,0.6882838184052927,0.6882838184052927,False,1211,0.06140767220294181,4268803,3525.023121387283,8,4759
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",7.8760639999999995,,t10-more-additions-20260911-candidates.report:T10-ADD-FSCORE-20260911,T10-ADD-FSCORE-20260911,t10_size_plus_impact_fscore,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 6",17.476064,,0.6881106335050239,0.6881106335050239,False,1211,0.05759451782694938,5251325,4336.354252683733,3536,4932
osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",2.4111200000000004,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",1.6427359999999993,,0.6879571531143759,0.6879571531143759,False,1211,0.05555227596030167,4944230,4082.766308835673,3383,4907
osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,reversal_bm_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",2.477648000000002,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-PCF,OSR4-RET40-BP-CFP-PCF,reversal_bm_cfp_pcf,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm) + 1 - RANK(ratio_pcf_ocf_ttm)) / 4",2.6685920000000003,,0.6871263800236865,0.6871263800236865,False,1211,0.062885905480298,5914684,4884.132122213047,4368,5179
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,,huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",6.428368,,-0.6846650273318945,0.6846650273318945,False,1211,0.08519425353480108,5368681,4433.262592898431,3620,5033
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,,positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",4.962135999999999,,-0.6846650273318945,0.6846650273318945,False,1211,0.08519425353480108,5368681,4433.262592898431,3620,5033
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,,huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",6.395344000000001,,0.6846650273318945,0.6846650273318945,False,1211,0.08519425353480108,5368681,4433.262592898431,3620,5033
combo-direct-4factor-size-2026-ytd-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",10.726920000000002,,huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",6.428368,,-0.6846650273318945,0.6846650273318945,False,1211,0.08519425353480108,5368681,4433.262592898431,3620,5033
combo-direct-4factor-size-2026-ytd-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",10.726920000000002,,positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",4.962135999999999,,-0.6846650273318945,0.6846650273318945,False,1211,0.08519425353480108,5368681,4433.262592898431,3620,5033
combo-direct-4factor-size-2026-ytd-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",10.726920000000002,,huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",6.395344000000001,,0.6846650273318945,0.6846650273318945,False,1211,0.08519425353480108,5368681,4433.262592898431,3620,5033
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",4.279336,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT,T10-SIZE-PLUS-IMPACT,t10_size_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 5",18.157232,,0.6846273434955695,0.6846273434955695,False,1211,0.06422156327784191,5368681,4433.262592898431,3620,5033
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,wma_low_volume40,"WMA((((1/LOW)/LOW)/VOLUME),40)",13.628703999999999,,t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",19.622616,,0.6839162951243241,0.6839162951243241,False,1211,0.06875756360700581,5368681,4433.262592898431,3620,5033
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,t10-more-additions-20260911-candidates.report:T10-ADD-AGG-IMPACT-20260911,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1),60) / (SUM(AMOUNT,60) + 1))) / 6",19.759592,,0.6827461559857219,0.6827461559857219,False,1211,0.07140641071331955,5368681,4433.262592898431,3620,5033
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",2.726032,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-WC-MCAP,T10-SIZE-PLUS-WC-MCAP,t10_size_plus_wc_mcap,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 5",14.581016,,0.6823170054858598,0.6823170054858598,False,1211,0.077644726632627,5363748,4429.189099917424,3616,5033
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",7.8760639999999995,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",3.160368,,0.6822388880670124,0.6822388880670124,False,1211,0.062269832103319926,5749255,4747.526837324525,3941,5124
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",2.7122639999999993,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-WC-MCAP,T10-SIZE-PLUS-WC-MCAP,t10_size_plus_wc_mcap,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 5",14.581016,,0.682094238344749,0.682094238344749,False,1211,0.07578567610244856,5363748,4429.189099917424,3616,5033
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,wma_low_volume40,"WMA((((1/LOW)/LOW)/VOLUME),40)",13.628703999999999,,t10-more-additions-20260911-candidates.report:T10-ADD-AGG-IMPACT-20260911,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1),60) / (SUM(AMOUNT,60) + 1))) / 6",19.759592,,0.6819175894344164,0.6819175894344164,False,1211,0.06803212530629385,5368681,4433.262592898431,3620,5033
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",4.279336,,t10-additions-20260911-candidates.report:T10-ADD-BM-20260911,T10-ADD-BM-20260911,t10_size_plus_impact_bm,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(book_to_market_ratio_lf)) / 6",18.092280000000002,,0.6815957216259503,0.6815957216259503,False,1211,0.0603393514255917,5363748,4429.189099917424,3616,5033
